age,duration_latest,count_call_current,days_last_campaign,count_call_previous,evr_quarterly,cpi_monthly,cci_monthly,type_employment,highest_educ,month_last_contacted,Response,civil_status_Cat_1_m***d,civil_status_Cat_2_s***e,civil_status_Cat_3_u***n,home_loan_Cat_1_u***n,home_loan_Cat_2_y***s,personal_loan_Cat_1_u***n,personal_loan_Cat_2_y***s,contact_medium_Cat_1_t***e,dow_last_contacted_Cat_1_m***n,dow_last_contacted_Cat_2_t***u,dow_last_contacted_Cat_3_t***e,dow_last_contacted_Cat_4_w***d,credit_facility_Cat_1_u***n,credit_facility_Cat_2_y***s,previous_campaign_Cat_1_n***t,previous_campaign_Cat_2_s***s
52,5.558932955631203,0.9861469659570709,0,0,-1.8,93.075,-47.1,0.08280254777070063,0.07805255023183925,0.20618556701030927,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49,7.594025077061198,0.5548258291803478,0,0,1.4,93.918,-42.7,0.10205761316872428,0.13615205585725368,0.09012244897959183,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
42,10.985725352745714,0.9861469659570709,0,0,1.1,93.994,-36.4,0.10205761316872428,0.13615205585725368,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,5.679792026497926,0.90402589939525,0,0,-1.8,93.075,-47.1,0.06961058793586154,0.07805255023183925,0.20618556701030927,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
42,8.297658465371956,0.0,0,0,1.4,93.918,-42.7,0.12959621024137152,0.1093011688634668,0.09012244897959183,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,8.77029233950494,0.5548258291803478,0,0,1.1,93.994,-36.4,0.11289674568099639,0.13615205585725368,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
33,6.00330346246553,0.5548258291803478,0,2,-1.8,93.075,-47.1,0.06961058793586154,0.1093011688634668,0.20618556701030927,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,6.00330346246553,0.778381109247145,0,0,1.4,93.918,-42.7,0.12959621024137152,0.14285714285714285,0.09012244897959183,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
46,3.1272001097717026,1.2402194011669032,0,0,1.4,93.444,-36.1,0.10754749869269653,0.13615205585725368,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
54,9.362778436984726,1.212364282258622,0,0,1.4,94.465,-41.8,0.12959621024137152,0.1093011688634668,0.10486891385767791,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
45,5.771371032058329,0.0,0,0,1.4,93.444,-36.1,0.10754749869269653,0.11116071428571428,0.10668207202002696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
38,6.526643026125317,0.5548258291803478,0,0,1.4,94.465,-41.8,0.12959621024137152,0.1093011688634668,0.10486891385767791,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24,9.036952029873566,0.5548258291803478,0,0,1.1,93.994,-36.4,0.10754749869269653,0.11116071428571428,0.06405997103671522,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31,7.658723446203586,0.0,0,0,1.4,93.444,-36.1,0.10754749869269653,0.13615205585725368,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,6.631732524668062,1.3737560330284875,0,0,1.1,93.994,-36.4,0.10754749869269653,0.11116071428571428,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,7.64959467775141,0.0,0,0,-1.8,92.893,-46.2,0.10654827968923418,0.13615205585725368,0.06405997103671522,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31,6.675201439248026,0.0,0,0,1.4,94.465,-41.8,0.10754749869269653,0.11116071428571428,0.10486891385767791,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
35,5.558932955631203,0.0,0,0,1.1,93.994,-36.4,0.12959621024137152,0.13615205585725368,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54,6.9816884312528,0.0,0,0,1.4,93.444,-36.1,0.06961058793586154,0.14285714285714285,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
36,8.450932102572482,0.778381109247145,0,0,1.1,93.994,-36.4,0.07694601849090367,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
44,4.607169368184694,0.0,0,1,-0.1,93.2,-42.0,0.07694601849090367,0.1093011688634668,0.1022400919012062,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53,7.478544374494074,0.0,0,0,1.4,93.444,-36.1,0.06961058793586154,0.10416076988395132,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
35,9.958567278903738,0.0,0,0,1.4,93.918,-42.7,0.10754749869269653,0.13615205585725368,0.09012244897959183,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,9.49206993397172,0.778381109247145,0,0,1.4,93.918,-42.7,0.12959621024137152,0.11116071428571428,0.09012244897959183,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
32,10.599383837882147,1.1238078248658743,0,0,1.4,94.465,-41.8,0.08280254777070063,0.1093011688634668,0.10486891385767791,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
49,6.689493103924109,0.0,0,0,1.4,94.465,-41.8,0.07694601849090367,0.1093011688634668,0.10486891385767791,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
53,7.603383251637064,0.5548258291803478,0,0,-1.8,93.075,-47.1,0.06961058793586154,0.08252674477840041,0.20618556701030927,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,9.164850633611703,0.0,0,0,1.1,93.994,-36.4,0.10754749869269653,0.11116071428571428,0.06405997103671522,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
31,6.689493103924109,1.0447286486013656,0,0,1.4,93.918,-42.7,0.12959621024137152,0.1093011688634668,0.09012244897959183,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
44,5.2629708045758115,0.9861469659570709,0,0,1.4,93.444,-36.1,0.12959621024137152,0.13615205585725368,0.10668207202002696,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,6.211125145740596,0.5548258291803478,0,0,1.4,93.918,-42.7,0.06961058793586154,0.10416076988395132,0.09012244897959183,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
49,6.631732524668062,0.0,0,0,1.4,93.918,-42.7,0.10754749869269653,0.1093011688634668,0.09012244897959183,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
54,5.942684449233824,0.9861469659570709,0,2,-1.7,94.215,-40.3,0.12959621024137152,0.13615205585725368,0.09012244897959183,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,7.816997968308574,0.5548258291803478,1,1,-1.1,94.199,-37.5,0.12959621024137152,0.13615205585725368,0.45397489539748953,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,9.962058798741982,0.5548258291803478,0,0,1.1,93.994,-36.4,0.06961058793586154,0.07805255023183925,0.06405997103671522,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
45,9.594929021620047,0.778381109247145,0,0,1.4,93.444,-36.1,0.10754749869269653,0.13615205585725368,0.10668207202002696,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
37,3.839881890054515,1.0447286486013656,0,0,-1.8,92.893,-46.2,0.12959621024137152,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,5.203853981211152,0.0,0,0,1.1,93.994,-36.4,0.06961058793586154,0.07805255023183925,0.06405997103671522,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
47,6.731794059723926,0.0,0,0,1.1,93.994,-36.4,0.06961058793586154,0.11116071428571428,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
52,5.203853981211152,0.5548258291803478,0,1,-1.8,92.893,-46.2,0.12959621024137152,0.1093011688634668,0.06405997103671522,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,7.387801578382946,0.778381109247145,0,0,1.4,94.465,-41.8,0.10754749869269653,0.07805255023183925,0.10486891385767791,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,7.721604576105038,0.90402589939525,0,0,1.1,93.994,-36.4,0.06961058793586154,0.07805255023183925,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
26,8.29076087397107,0.5548258291803478,0,0,-1.8,92.893,-46.2,0.06961058793586154,0.07805255023183925,0.06405997103671522,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
37,6.587341169442355,0.5548258291803478,0,0,1.4,93.444,-36.1,0.10754749869269653,0.13615205585725368,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,6.062140805620463,0.778381109247145,0,0,1.4,93.918,-42.7,0.06961058793586154,0.1093011688634668,0.09012244897959183,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
52,6.82731656404983,0.778381109247145,0,0,1.4,94.465,-41.8,0.10754749869269653,0.07805255023183925,0.10486891385767791,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
54,6.229000699499719,0.0,0,0,-3.4,92.379,-29.8,0.10754749869269653,0.11116071428571428,0.45397489539748953,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,8.489323078983649,0.5548258291803478,0,0,1.1,93.994,-36.4,0.10754749869269653,0.14285714285714285,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
59,7.137253477902497,0.5548258291803478,0,0,1.4,93.444,-36.1,0.11289674568099639,0.13615205585725368,0.10668207202002696,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,7.227702407407522,0.778381109247145,0,0,1.1,93.994,-36.4,0.1430274135876043,0.11116071428571428,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,5.23364328446865,0.9861469659570709,0,0,1.4,94.465,-41.8,0.06961058793586154,0.14285714285714285,0.10486891385767791,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
34,4.727548489453146,0.778381109247145,0,0,1.1,93.994,-36.4,0.12959621024137152,0.13615205585725368,0.06405997103671522,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
37,10.024108767867219,0.5548258291803478,0,0,1.4,93.918,-42.7,0.3177441540577717,0.14285714285714285,0.09012244897959183,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38,3.839881890054515,0.778381109247145,0,0,-1.8,92.893,-46.2,0.12959621024137152,0.1093011688634668,0.06405997103671522,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55,8.177521284088371,0.0,0,0,1.4,94.465,-41.8,0.10205761316872428,0.14285714285714285,0.10486891385767791,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
56,3.3145639621321403,0.0,0,0,-1.8,93.075,-47.1,0.07694601849090367,0.10416076988395132,0.20618556701030927,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,5.679792026497926,0.0,0,0,-2.9,92.469,-33.6,0.06961058793586154,0.08252674477840041,0.09012244897959183,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
34,6.969242132753944,0.90402589939525,0,0,-1.8,92.893,-46.2,0.12959621024137152,0.13615205585725368,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
81,7.418465796066891,0.5548258291803478,1,1,-2.9,92.201,-31.4,0.2544338335607094,0.08252674477840041,0.10668207202002696,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
44,7.066847695298819,0.5548258291803478,0,0,1.4,93.444,-36.1,0.10754749869269653,0.11116071428571428,0.10668207202002696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25,9.16005304625371,0.0,0,0,1.4,93.918,-42.7,0.10754749869269653,0.13615205585725368,0.09012244897959183,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30,8.713224593208846,0.5548258291803478,0,1,-0.1,93.2,-42.0,0.12959621024137152,0.1093011688634668,0.1022400919012062,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,10.382984333330091,0.5548258291803478,0,1,-1.8,92.893,-46.2,0.10205761316872428,0.11116071428571428,0.06405997103671522,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,8.4053359562768,0.0,0,0,-0.1,93.2,-42.0,0.07694601849090367,0.1093011688634668,0.1022400919012062,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
37,9.322642979334653,0.5548258291803478,0,4,-1.7,94.027,-38.3,0.10754749869269653,0.13615205585725368,0.10668207202002696,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
50,10.150399380709562,0.0,0,1,-2.9,92.963,-40.8,0.12959621024137152,0.07805255023183925,0.10486891385767791,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31,10.599383837882147,0.0,0,0,-1.8,92.893,-46.2,0.12959621024137152,0.1093011688634668,0.06405997103671522,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
35,7.282381087568503,0.0,0,0,-1.8,93.749,-34.6,0.12959621024137152,0.13615205585725368,0.20618556701030927,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,6.853835239724059,0.0,0,0,-0.1,93.2,-42.0,0.12959621024137152,0.1093011688634668,0.1022400919012062,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
53,7.546635331033776,0.0,0,0,1.1,93.994,-36.4,0.10205761316872428,0.13615205585725368,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,11.609986504826047,0.5548258291803478,0,0,1.4,94.465,-41.8,0.12959621024137152,0.07805255023183925,0.10486891385767791,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
45,7.988659801265724,0.0,0,0,1.1,93.994,-36.4,0.06961058793586154,0.07805255023183925,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
39,7.565712461313149,0.0,0,0,-0.1,93.2,-42.0,0.11289674568099639,0.13615205585725368,0.1022400919012062,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
41,6.602243373345243,0.0,0,0,1.4,93.444,-36.1,0.1430274135876043,0.13615205585725368,0.10668207202002696,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
55,7.507982558011939,0.0,0,0,-1.8,93.075,-47.1,0.12959621024137152,0.10416076988395132,0.20618556701030927,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,6.602243373345243,0.0,0,0,1.1,93.994,-36.4,0.10754749869269653,0.11116071428571428,0.06405997103671522,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30,7.387801578382946,0.0,0,0,-0.1,93.2,-42.0,0.07694601849090367,0.1093011688634668,0.1022400919012062,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
50,6.281704583508327,0.0,0,0,-0.1,93.2,-42.0,0.06961058793586154,0.11116071428571428,0.1022400919012062,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,8.352117015562373,0.0,0,0,1.4,94.465,-41.8,0.11289674568099639,0.13615205585725368,0.10486891385767791,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
41,7.940920489946561,0.5548258291803478,0,0,1.4,93.444,-36.1,0.10205761316872428,0.13615205585725368,0.10668207202002696,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,7.64959467775141,0.5548258291803478,0,0,1.4,93.918,-42.7,0.12959621024137152,0.1093011688634668,0.09012244897959183,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58,10.166567410540527,0.5548258291803478,0,0,-2.9,92.201,-31.4,0.10754749869269653,0.11116071428571428,0.10668207202002696,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34,8.352117015562373,0.0,0,1,-0.1,93.2,-42.0,0.12959621024137152,0.1093011688634668,0.1022400919012062,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,7.078742652188657,0.5548258291803478,0,0,1.1,93.994,-36.4,0.06961058793586154,0.10416076988395132,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30,5.558932955631203,0.0,0,0,1.4,94.465,-41.8,0.10754749869269653,0.11116071428571428,0.10486891385767791,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
70,8.87511953453542,0.5548258291803478,1,2,-1.7,94.215,-40.3,0.2544338335607094,0.10416076988395132,0.09012244897959183,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
63,8.18476309135003,0.0,0,1,-2.9,92.201,-31.4,0.10754749869269653,0.14285714285714285,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53,7.94894671931477,0.5548258291803478,0,0,-0.1,93.2,-42.0,0.1430274135876043,0.07805255023183925,0.1022400919012062,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
51,10.435861858324744,0.90402589939525,0,0,1.1,93.994,-36.4,0.06961058793586154,0.10416076988395132,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
33,13.198465153950792,0.778381109247145,0,0,-0.1,93.2,-42.0,0.11289674568099639,0.13615205585725368,0.1022400919012062,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
54,5.1428256984931116,0.0,0,0,-1.8,93.075,-47.1,0.08280254777070063,0.07805255023183925,0.20618556701030927,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,4.339105396460806,0.9861469659570709,0,0,1.4,94.465,-41.8,0.06961058793586154,0.08252674477840041,0.10486891385767791,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
27,4.522209016276227,0.0,0,0,-1.1,94.199,-37.5,0.07694601849090367,0.1093011688634668,0.45397489539748953,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,5.748873601460963,0.778381109247145,0,0,-0.1,93.2,-42.0,0.10754749869269653,0.11116071428571428,0.1022400919012062,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
36,7.1602216417246245,0.778381109247145,0,0,1.4,93.444,-36.1,0.12959621024137152,0.1093011688634668,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
42,6.246720551951048,0.5548258291803478,0,0,1.4,94.465,-41.8,0.10754749869269653,0.07805255023183925,0.10486891385767791,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,8.501982333934992,0.0,0,0,1.4,94.465,-41.8,0.06961058793586154,0.07805255023183925,0.10486891385767791,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
39,6.023108294926085,0.778381109247145,0,0,-1.8,93.075,-47.1,0.10754749869269653,0.08252674477840041,0.20618556701030927,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
51,3.223616014578553,0.9861469659570709,1,1,-1.8,92.893,-46.2,0.1430274135876043,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,7.387801578382946,0.0,0,0,-0.1,93.2,-42.0,0.07694601849090367,0.11116071428571428,0.1022400919012062,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
47,6.298974279011466,0.0,0,1,-0.1,93.2,-42.0,0.07694601849090367,0.1093011688634668,0.1022400919012062,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39,6.229000699499719,0.9861469659570709,0,0,1.4,93.918,-42.7,0.06961058793586154,0.07805255023183925,0.09012244897959183,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52,9.619000971798384,0.0,0,0,1.4,93.444,-36.1,0.06961058793586154,0.07805255023183925,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,4.0228145253814525,1.0889861982510358,0,0,1.4,94.465,-41.8,0.07694601849090367,0.1093011688634668,0.10486891385767791,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
56,6.100429925545918,0.5548258291803478,0,0,1.1,93.994,-36.4,0.11289674568099639,0.13615205585725368,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
33,5.111552363313224,0.9861469659570709,0,0,1.4,93.444,-36.1,0.07694601849090367,0.11116071428571428,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
52,6.081376389863485,0.5548258291803478,0,0,1.4,93.444,-36.1,0.12959621024137152,0.13615205585725368,0.10668207202002696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
